id	modified	basisOfRecord	occurrenceID	individualCount	sex	lifeStage	eventID	taxonID	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet
858CA146-55B5-4501-BAFE-5C378E122739	2018-01-31 15:51:34.537	HumanObservation	E5A51950-2ACE-4274-863D-007A5EF27320	1	Male	Adult	858CA146-55B5-4501-BAFE-5C378E122739	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
858CA146-55B5-4501-BAFE-5C378E122739	2018-01-31 15:51:34.537	HumanObservation	72CD9453-2B4D-4C36-91D6-9459F0267601	1	Female	Adult	858CA146-55B5-4501-BAFE-5C378E122739	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
858CA146-55B5-4501-BAFE-5C378E122739	2018-02-12 12:43:00.397	HumanObservation	C4634558-C248-4C7C-AA20-63CB23480847	6	unknown	Juvenile	858CA146-55B5-4501-BAFE-5C378E122739	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
78DC23A5-C254-4D53-B9FC-B65CEE058640	2018-01-31 15:51:34.537	HumanObservation	92308D04-A20B-4FF9-B7AF-239F46F9CD6A	1	Male	Adult	78DC23A5-C254-4D53-B9FC-B65CEE058640	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
78DC23A5-C254-4D53-B9FC-B65CEE058640	2018-01-31 15:51:34.537	HumanObservation	E14E674F-8DC8-4DF7-B6F5-B0AD70BFDDA0	1	Female	Adult	78DC23A5-C254-4D53-B9FC-B65CEE058640	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
78DC23A5-C254-4D53-B9FC-B65CEE058640	2018-02-12 12:43:00.397	HumanObservation	8373DD02-3979-4E85-A52F-B26AA53107AB	4	unknown	Juvenile	78DC23A5-C254-4D53-B9FC-B65CEE058640	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
23E05E5D-F1E4-4F51-AFF9-4D88EB1ABDDF	2018-01-31 15:51:34.537	HumanObservation	74B28BE3-3D7F-4A57-91C6-7698EEF2F228	1	Male	Adult	23E05E5D-F1E4-4F51-AFF9-4D88EB1ABDDF	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
23E05E5D-F1E4-4F51-AFF9-4D88EB1ABDDF	2018-01-31 15:51:34.537	HumanObservation	9668EBD9-3E89-4577-9439-C0BE298507B4	1	Female	Adult	23E05E5D-F1E4-4F51-AFF9-4D88EB1ABDDF	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
23E05E5D-F1E4-4F51-AFF9-4D88EB1ABDDF	2018-02-12 12:43:00.397	HumanObservation	C90CAF22-D567-4B01-93E3-250EFCD42195	3	unknown	Juvenile	23E05E5D-F1E4-4F51-AFF9-4D88EB1ABDDF	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
EFE5F675-E893-41BD-BFBE-75D216ADC01C	2018-01-31 15:51:34.537	HumanObservation	8E9A297C-358F-46C8-A273-EE882159999C	1	Male	Adult	EFE5F675-E893-41BD-BFBE-75D216ADC01C	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
5ABA4DE7-BA34-4F0C-A295-6472451E105C	2018-01-31 15:51:34.537	HumanObservation	04584306-E764-4DCB-BB51-0A3A0B75E870	1	Male	Adult	5ABA4DE7-BA34-4F0C-A295-6472451E105C	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
2CBE6BCE-38FB-4B75-AAF3-0FF46CD4D30C	2018-01-31 15:51:34.537	HumanObservation	34CA6E06-8280-450B-9789-00F95A0C7EA8	1	Male	Adult	2CBE6BCE-38FB-4B75-AAF3-0FF46CD4D30C	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
2CBE6BCE-38FB-4B75-AAF3-0FF46CD4D30C	2018-01-31 15:51:34.537	HumanObservation	34BF0C8F-0A67-4E49-A339-31A971B1A469	1	Female	Adult	2CBE6BCE-38FB-4B75-AAF3-0FF46CD4D30C	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
2CBE6BCE-38FB-4B75-AAF3-0FF46CD4D30C	2018-02-12 12:43:00.397	HumanObservation	F1222746-2F74-40CA-9FC9-1AEE0EBA32A7	1	unknown	Juvenile	2CBE6BCE-38FB-4B75-AAF3-0FF46CD4D30C	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
8B63A986-68A5-4FEA-8422-D05A6E9C36AE	2018-01-31 15:51:34.537	HumanObservation	9235ECE4-F45B-435E-8450-CBB90A3C90DE	1	Male	Adult	8B63A986-68A5-4FEA-8422-D05A6E9C36AE	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
8B63A986-68A5-4FEA-8422-D05A6E9C36AE	2018-01-31 15:51:34.537	HumanObservation	FB4B4422-0E50-46B0-89FD-4ED89A338030	1	Female	Adult	8B63A986-68A5-4FEA-8422-D05A6E9C36AE	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
8B63A986-68A5-4FEA-8422-D05A6E9C36AE	2018-02-12 12:43:00.397	HumanObservation	15574D75-9433-4F78-A182-6842F57BD033	3	unknown	Juvenile	8B63A986-68A5-4FEA-8422-D05A6E9C36AE	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
DD659661-311C-4587-9167-6EACE15344F6	2018-02-12 12:43:00.397	HumanObservation	C4F9BB83-82B1-4AB4-88B1-2CB590D4D3E3	6	unknown	Juvenile	DD659661-311C-4587-9167-6EACE15344F6	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
7344B54D-88AE-4CFD-AB1A-509CA06B1D06	2018-01-31 15:51:34.537	HumanObservation	D3ED532A-74B0-438A-95F8-E2F7C7A6B0E9	1	Female	Adult	7344B54D-88AE-4CFD-AB1A-509CA06B1D06	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
7344B54D-88AE-4CFD-AB1A-509CA06B1D06	2018-02-12 12:43:00.397	HumanObservation	53E5022C-0E32-4F92-BE22-A0FB8A73A495	6	unknown	Juvenile	7344B54D-88AE-4CFD-AB1A-509CA06B1D06	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
3701E765-5C6E-415D-A8D2-F4188DECAD9A	2018-01-31 15:51:34.537	HumanObservation	6D5B6F35-3587-4359-A73F-9116B2E233F2	1	Male	Adult	3701E765-5C6E-415D-A8D2-F4188DECAD9A	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
3701E765-5C6E-415D-A8D2-F4188DECAD9A	2018-01-31 15:51:34.537	HumanObservation	4C1E190F-D675-4898-879F-5149EE861971	1	Female	Adult	3701E765-5C6E-415D-A8D2-F4188DECAD9A	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
3701E765-5C6E-415D-A8D2-F4188DECAD9A	2018-02-12 12:43:00.397	HumanObservation	0238CDBE-1B80-487B-BCD2-9E76AD6B1804	10	unknown	Juvenile	3701E765-5C6E-415D-A8D2-F4188DECAD9A	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
C4B6B74D-CAF0-4293-8747-3D7D63EFD783	2018-02-12 12:43:00.397	HumanObservation	AD5C6830-81B4-4E91-960F-1278765599BD	1	unknown	Juvenile	C4B6B74D-CAF0-4293-8747-3D7D63EFD783	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
38930DE8-AB33-43F1-AD50-BE5257F6D4B6	2018-01-31 15:51:34.537	HumanObservation	56AA1322-1410-4AD1-807C-562FD917DB7A	1	Female	Adult	38930DE8-AB33-43F1-AD50-BE5257F6D4B6	https://www.gbif.org/species/2473577	Tetrao urogallus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Tetrao	urogallus
38930DE8-AB33-43F1-AD50-BE5257F6D4B6	2018-02-12 12:43:00.397	HumanObservation	EE1A1148-3DC7-421F-8F6F-61B9037C6D5D	3	unknown	Juvenile	38930DE8-AB33-43F1-AD50-BE5257F6D4B6	https://www.gbif.org/species/2473577	Tetrao urogallus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Tetrao	urogallus
38930DE8-AB33-43F1-AD50-BE5257F6D4B6	2018-02-12 12:43:41.857	HumanObservation	9C86F3CB-BE24-4B7C-96F2-839AD5D93955	1	unknown	unknown	38930DE8-AB33-43F1-AD50-BE5257F6D4B6	https://www.gbif.org/species/2473577	Tetrao urogallus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Tetrao	urogallus
C3297042-16FC-40F7-A579-829F67ACE366	2018-02-12 12:43:00.397	HumanObservation	E992A7A5-897C-4355-81F6-7DADCB95A2F3	1	unknown	Juvenile	C3297042-16FC-40F7-A579-829F67ACE366	https://www.gbif.org/species/2473577	Tetrao urogallus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Tetrao	urogallus
51922536-12ED-4596-B4B3-99B5D4B10B80	2018-01-31 15:51:34.537	HumanObservation	832B4E99-143A-49C1-AC99-866BB39CBCDA	1	Male	Adult	51922536-12ED-4596-B4B3-99B5D4B10B80	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
51922536-12ED-4596-B4B3-99B5D4B10B80	2018-01-31 15:51:34.537	HumanObservation	ED952FDD-5691-489C-BB78-69F4F96D8A16	1	Female	Adult	51922536-12ED-4596-B4B3-99B5D4B10B80	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
51922536-12ED-4596-B4B3-99B5D4B10B80	2018-02-12 12:43:00.397	HumanObservation	D75D43A7-BC8C-4B95-A2E8-0E8E0EEBB170	2	unknown	Juvenile	51922536-12ED-4596-B4B3-99B5D4B10B80	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
EA977972-4935-4B54-9140-FA43A5ABF375	2018-01-31 15:51:34.537	HumanObservation	A73D9B5B-8D79-46B0-801D-C44866C4FACF	1	Male	Adult	EA977972-4935-4B54-9140-FA43A5ABF375	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
EA977972-4935-4B54-9140-FA43A5ABF375	2018-01-31 15:51:34.537	HumanObservation	6F756353-6B58-452E-BDE1-D7EFA199C025	1	Female	Adult	EA977972-4935-4B54-9140-FA43A5ABF375	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
EA977972-4935-4B54-9140-FA43A5ABF375	2018-02-12 12:43:00.397	HumanObservation	C553982E-FC18-4D4C-989E-376D16739773	6	unknown	Juvenile	EA977972-4935-4B54-9140-FA43A5ABF375	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
DEBA0754-92C4-4F6A-8EA1-E7D02B90CE0A	2018-01-31 15:51:34.537	HumanObservation	943170B9-E77A-4ECB-A8DD-57F48EFF4D27	1	Male	Adult	DEBA0754-92C4-4F6A-8EA1-E7D02B90CE0A	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
DEBA0754-92C4-4F6A-8EA1-E7D02B90CE0A	2018-01-31 15:51:34.537	HumanObservation	57732A5B-A954-47A1-8B92-E3ED350726D2	1	Female	Adult	DEBA0754-92C4-4F6A-8EA1-E7D02B90CE0A	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
09D948ED-04E2-4A02-9B2B-9E4E7B3FAE1F	2018-01-31 15:51:34.537	HumanObservation	9EF8C6D4-AAF7-4C19-888E-73B1DC176412	1	Male	Adult	09D948ED-04E2-4A02-9B2B-9E4E7B3FAE1F	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
7CF8F2A3-253E-4DFC-9317-25EFA109F12E	2018-01-31 15:51:34.537	HumanObservation	AC465F41-52FA-4B7E-90C4-E28C6B8F8B88	1	Female	Adult	7CF8F2A3-253E-4DFC-9317-25EFA109F12E	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
7CF8F2A3-253E-4DFC-9317-25EFA109F12E	2018-02-12 12:43:00.397	HumanObservation	A27D8EF0-F54A-4820-8B46-8D4CA4BEF6F4	2	unknown	Juvenile	7CF8F2A3-253E-4DFC-9317-25EFA109F12E	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
447F59A9-170B-4053-9914-30BA3BE5B2CA	2018-01-31 15:51:34.537	HumanObservation	255C9232-0418-40B3-805E-9DF89B5B4981	1	Female	Adult	447F59A9-170B-4053-9914-30BA3BE5B2CA	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
447F59A9-170B-4053-9914-30BA3BE5B2CA	2018-02-12 12:43:00.397	HumanObservation	D05ADDCC-191C-4E89-BC44-063C8CBD05D6	8	unknown	Juvenile	447F59A9-170B-4053-9914-30BA3BE5B2CA	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
D43D0E0D-4E43-40F9-83AC-F87070657618	2018-02-12 12:43:41.857	HumanObservation	00F85A53-85FD-43B9-A78B-C2F2CB4AA2D3	1	unknown	unknown	D43D0E0D-4E43-40F9-83AC-F87070657618	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
2AB918B6-77F0-454F-98C7-E945FB2EDC1A	2018-02-12 12:43:41.857	HumanObservation	E7DD6D34-0306-4DAD-BEBC-6CDB57CAEAFB	1	unknown	unknown	2AB918B6-77F0-454F-98C7-E945FB2EDC1A	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
0E8FF99B-5DE3-4C8F-991A-DB8BE0FFC5DE	2018-02-12 12:43:41.857	HumanObservation	10D56300-DE81-46E5-ACFF-55D19BC89F2F	1	unknown	unknown	0E8FF99B-5DE3-4C8F-991A-DB8BE0FFC5DE	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
2B9F69CC-883B-42D6-BD7B-FA2B381778D0	2018-01-31 15:51:34.537	HumanObservation	613C62A1-9D55-46D6-89D5-CAD1F041B7E8	1	Male	Adult	2B9F69CC-883B-42D6-BD7B-FA2B381778D0	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
373DB5F8-B98F-41FF-BDBC-E5D36C2A903D	2018-02-12 12:43:41.857	HumanObservation	218C2F6E-E58F-448D-AF7F-E2C588CA9865	1	unknown	unknown	373DB5F8-B98F-41FF-BDBC-E5D36C2A903D	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
7DF0B3D4-E1F0-4602-920E-A380C10B146A	2018-01-31 15:51:34.537	HumanObservation	C69755FE-E329-45DD-9AFA-DEFE94F435F6	1	Male	Adult	7DF0B3D4-E1F0-4602-920E-A380C10B146A	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
7F0C6049-5B19-4918-AE8A-523B00D491B3	2018-02-12 12:43:41.857	HumanObservation	43AD9808-4420-49BF-B439-9166D7BFF572	1	unknown	unknown	7F0C6049-5B19-4918-AE8A-523B00D491B3	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
E1F4DAE8-FF1E-4EA2-BBB8-52B2B249447F	2018-01-31 15:51:34.537	HumanObservation	C402683B-A918-47CA-BEDC-7A388C34E594	1	Male	Adult	E1F4DAE8-FF1E-4EA2-BBB8-52B2B249447F	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
6900E937-EA23-4BD5-95EA-44AB96AD2918	2018-01-31 15:51:34.537	HumanObservation	25F7A46F-4864-4C2E-8714-3E76B824CE8C	1	Female	Adult	6900E937-EA23-4BD5-95EA-44AB96AD2918	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
8CC63A2A-7245-4726-B0B5-3626D0CC3062	2018-01-31 15:51:34.537	HumanObservation	AE92FC06-57CF-4201-ADBC-04B9982440E2	1	Female	Adult	8CC63A2A-7245-4726-B0B5-3626D0CC3062	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
8CC63A2A-7245-4726-B0B5-3626D0CC3062	2018-02-12 12:43:00.397	HumanObservation	D1A66DD3-1687-43E6-B756-108992F02ADB	10	unknown	Juvenile	8CC63A2A-7245-4726-B0B5-3626D0CC3062	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
8C723351-5D45-4396-BFE0-4DD717C0183B	2018-01-31 15:51:34.537	HumanObservation	23195CDC-1CC2-48B3-8258-DD9AF71297E6	1	Male	Adult	8C723351-5D45-4396-BFE0-4DD717C0183B	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
8C723351-5D45-4396-BFE0-4DD717C0183B	2018-01-31 15:51:34.537	HumanObservation	D77BB9EA-3862-4F5E-A7F9-9DBEB9E6436F	1	Female	Adult	8C723351-5D45-4396-BFE0-4DD717C0183B	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
8C723351-5D45-4396-BFE0-4DD717C0183B	2018-02-12 12:43:00.397	HumanObservation	07CABB16-B6E8-4BF0-9549-9F627CF63FDF	8	unknown	Juvenile	8C723351-5D45-4396-BFE0-4DD717C0183B	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
0DADA69F-5146-454A-BD5F-DA4A5B9B2D66	2018-01-31 15:51:34.537	HumanObservation	EA5ED5AA-C7A2-463A-8B09-6BD1BBFA532E	1	Female	Adult	0DADA69F-5146-454A-BD5F-DA4A5B9B2D66	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
0DADA69F-5146-454A-BD5F-DA4A5B9B2D66	2018-02-12 12:43:00.397	HumanObservation	EEA4F4F8-3958-4D22-AD6E-FA95C6031A4E	5	unknown	Juvenile	0DADA69F-5146-454A-BD5F-DA4A5B9B2D66	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
874F4649-BDB5-419C-844D-71FB03BF1A76	2018-01-31 15:51:34.537	HumanObservation	44C5B5E0-61DB-451B-A404-3FCA0809E371	1	Male	Adult	874F4649-BDB5-419C-844D-71FB03BF1A76	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
874F4649-BDB5-419C-844D-71FB03BF1A76	2018-01-31 15:51:34.537	HumanObservation	B71C0512-E3D1-4EFA-9E05-801D1C745182	2	Female	Adult	874F4649-BDB5-419C-844D-71FB03BF1A76	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
874F4649-BDB5-419C-844D-71FB03BF1A76	2018-02-12 12:43:00.397	HumanObservation	C1CDAF07-9179-4A8A-A804-9917F6595C0B	3	unknown	Juvenile	874F4649-BDB5-419C-844D-71FB03BF1A76	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
87FB4E91-3A5D-4ED1-BB42-71AE045005FA	2018-01-31 15:51:34.537	HumanObservation	DB7C1DFD-98CF-4E45-AC7F-FF2FF3AFFB45	1	Male	Adult	87FB4E91-3A5D-4ED1-BB42-71AE045005FA	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
87FB4E91-3A5D-4ED1-BB42-71AE045005FA	2018-01-31 15:51:34.537	HumanObservation	72246F8F-E44F-487F-AA19-C58716614E00	1	Female	Adult	87FB4E91-3A5D-4ED1-BB42-71AE045005FA	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
87FB4E91-3A5D-4ED1-BB42-71AE045005FA	2018-02-12 12:43:00.397	HumanObservation	65274468-3F30-4176-8F8D-F7BA072FD1A2	3	unknown	Juvenile	87FB4E91-3A5D-4ED1-BB42-71AE045005FA	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
24EC8E44-A146-40D2-B269-08B74E1FE6AC	2018-02-12 12:43:00.397	HumanObservation	DA498D28-D2CC-4AEA-BB82-9960ACFF97AD	4	unknown	Juvenile	24EC8E44-A146-40D2-B269-08B74E1FE6AC	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
675A75C7-9FE2-4283-B6D8-A7790110B084	2018-01-31 15:51:34.537	HumanObservation	38BB8C83-C598-42B1-8020-EE3EC6BA23C0	1	Male	Adult	675A75C7-9FE2-4283-B6D8-A7790110B084	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
9D981F8D-2F44-4681-97F8-E36EDEF1E4FC	2018-02-12 12:43:00.397	HumanObservation	48DB9660-C87C-4E2C-9835-9AE916577920	1	unknown	Juvenile	9D981F8D-2F44-4681-97F8-E36EDEF1E4FC	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
9ED42E81-95CC-478E-A5AD-55A7F0D04328	2018-02-12 12:43:00.397	HumanObservation	E6393D49-872B-4BC1-AA8E-41C2F2B73A37	1	unknown	Juvenile	9ED42E81-95CC-478E-A5AD-55A7F0D04328	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
EA37713E-102D-4689-88DD-80EFFCBFA450	2018-02-12 12:43:00.397	HumanObservation	2FFA2C6C-5719-4451-BCF8-0861551DB5A9	1	unknown	Juvenile	EA37713E-102D-4689-88DD-80EFFCBFA450	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
EAEDCD0E-5EE1-4E38-BA4A-CF710C50FD4B	2018-01-31 15:51:34.537	HumanObservation	646EB537-EB48-495F-A34E-9ED8AE0C1F49	1	Female	Adult	EAEDCD0E-5EE1-4E38-BA4A-CF710C50FD4B	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
EAEDCD0E-5EE1-4E38-BA4A-CF710C50FD4B	2018-02-12 12:43:00.397	HumanObservation	C8025C37-666F-4963-A905-DCC8387D7B58	4	unknown	Juvenile	EAEDCD0E-5EE1-4E38-BA4A-CF710C50FD4B	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
0D9988A8-52D3-4D5E-A5A3-244D2E1BF3AF	2018-01-31 15:51:34.537	HumanObservation	ACB195D2-573A-4BE3-9D90-67AB6BD7F562	1	Male	Adult	0D9988A8-52D3-4D5E-A5A3-244D2E1BF3AF	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
529C27C1-4A01-4BB0-B5EC-F09517F230D6	2018-02-12 12:43:00.397	HumanObservation	7F784611-E160-4490-AA9B-D1ED77BCA0B0	1	unknown	Juvenile	529C27C1-4A01-4BB0-B5EC-F09517F230D6	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
CABE67FC-13D9-4492-8C00-731A8BE5A917	2018-02-12 12:43:00.397	HumanObservation	A8C50E83-2F6A-4546-923C-8241356A16BB	2	unknown	Juvenile	CABE67FC-13D9-4492-8C00-731A8BE5A917	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
0167DEB1-7B35-4960-9945-63C06A2F8292	2018-01-31 15:51:34.537	HumanObservation	E210A450-7465-4486-938C-E2F0FFA40DAA	1	Male	Adult	0167DEB1-7B35-4960-9945-63C06A2F8292	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
0167DEB1-7B35-4960-9945-63C06A2F8292	2018-02-12 12:43:41.857	HumanObservation	F3D1B54F-28E9-4D72-9BBB-CF93C734BEA2	1	unknown	unknown	0167DEB1-7B35-4960-9945-63C06A2F8292	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
3469833C-E937-467E-99CA-84924AD4AE35	2018-02-12 12:43:00.397	HumanObservation	C19B16B1-ED2B-48AA-BB6C-42C8B750C466	1	unknown	Juvenile	3469833C-E937-467E-99CA-84924AD4AE35	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
6E74335B-BBAE-4EFA-B7A9-3229916FED2B	2018-01-31 15:51:34.537	HumanObservation	28A51AC8-A2C4-4BC8-A311-68D747E157EB	1	Male	Adult	6E74335B-BBAE-4EFA-B7A9-3229916FED2B	https://www.gbif.org/species/2473421	Lagopus lagopus	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus	lagopus
